Age,Attrition,DistanceFromHome,Education,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,in_mean_minutes,out_mean_minutes,work_duration_mean_minutes,in_std_minutes,out_std_minutes,missing_in_rate,missing_out_rate,valid_days_count,late_arrival_rate,early_leave_rate,time_features_imputed
29,0,6,2,2531,1,41150,1.0,11,0,11.0,1,11,3,10,4.0,4.0,4.0,3,3,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,599.3557613168725,1060.9135802469136,461.5578189300411,15.67716462072088,24.31775673815838,0.06896551724137931,0.06896551724137931,243,0.4732510288065844,0.0,0
32,0,9,4,2532,4,43270,8.0,13,0,4.0,4,0,0,0,4.0,4.0,4.0,3,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,598.3473799126637,1054.115211062591,455.76783114992725,16.1042359678124,23.206743917911748,0.12260536398467432,0.12260536398467432,229,0.47161572052401746,0.0,0
42,0,11,3,2533,1,178560,3.0,18,0,10.0,2,6,3,3,3.0,3.0,2.0,3,3,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,600.4145048814505,990.2147838214782,389.80027894002785,16.659846538016513,23.858259084686864,0.0842911877394636,0.0842911877394636,239,0.5146443514644351,0.08368200836820083,0
47,0,2,2,2534,5,31960,4.0,14,1,7.0,3,2,2,0,2.0,3.0,3.0,2,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,600.2660968660969,967.2010683760683,366.9349715099715,15.924847560393289,23.93738548765954,0.10344827586206896,0.10344827586206896,234,0.5,0.4017094017094017,0
46,0,1,3,2535,1,190810,3.0,21,0,12.0,2,9,4,7,4.0,4.0,2.0,3,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,599.8928973277074,1031.4286919831222,431.5357946554149,17.5797242379335,26.372190490848666,0.09195402298850575,0.09195402298850575,237,0.48945147679324896,0.004219409282700422,0
28,0,7,3,2536,1,89660,1.0,16,1,3.0,3,3,2,2,3.0,4.0,3.0,2,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,600.2137464387464,1063.216168091168,463.0024216524217,16.43762678768893,24.04470871431329,0.10344827586206896,0.10344827586206896,234,0.5085470085470085,0.0,0
29,0,16,3,2537,1,22100,8.0,11,1,11.0,4,7,1,6,4.0,3.0,3.0,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,601.1071815718158,1083.583536585366,482.4763550135502,16.649717719587734,24.715309065963424,0.05747126436781609,0.05747126436781609,246,0.5528455284552846,0.0,0
42,0,2,4,2538,2,45390,4.0,17,1,8.0,5,0,0,0,4.0,3.0,3.0,3,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,599.2414878397711,995.0296137339055,395.78812589413445,16.287748824237973,23.03484347423968,0.10727969348659004,0.10727969348659004,233,0.48068669527896996,0.05150214592274678,0
32,1,1,1,2539,2,27410,7.0,11,0,7.0,3,2,2,2,3.0,2.0,2.0,3,3,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,600.9858815426998,1226.5878787878787,625.6019972451792,17.22746191834991,25.16790769383839,0.07279693486590039,0.07279693486590039,242,0.5289256198347108,0.0,0
46,0,23,1,2540,2,34910,2.0,14,0,25.0,0,19,2,8,1.0,1.0,3.0,3,3,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,599.8177631578948,1072.635307017544,472.8175438596491,14.786544945351434,23.25667336169259,0.12643678160919541,0.12643678160919541,228,0.5394736842105263,0.0,0
27,0,2,3,2541,5,45410,1.0,14,2,9.0,4,9,5,8,2.0,3.0,3.0,4,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,599.3811946902655,1026.8569321533923,427.47573746312685,17.850884519315205,25.02090649053739,0.13409961685823754,0.13409961685823754,226,0.47345132743362833,0.004424778761061947,0
29,0,1,2,2542,3,26780,1.0,25,1,1.0,3,1,0,0,4.0,2.0,3.0,3,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,600.1990857946555,1078.001758087201,477.8026722925457,16.630750859798457,24.101297289352342,0.09195402298850575,0.09195402298850575,237,0.5316455696202531,0.0,0
43,0,1,3,2543,1,73790,7.0,13,2,21.0,3,16,6,14,1.0,3.0,3.0,2,3,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,599.9599118942732,977.1615271659325,377.2016152716593,16.591406430654654,25.48559887982128,0.13026819923371646,0.13026819923371646,227,0.4669603524229075,0.23788546255506607,0
48,0,2,3,2544,2,62720,4.0,14,0,29.0,3,22,12,9,4.0,2.0,3.0,2,3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,601.3640465793304,966.5016011644833,365.1375545851528,16.667520092938336,23.854028604428546,0.12260536398467432,0.12260536398467432,229,0.5545851528384279,0.3537117903930131,0
29,1,13,2,2545,1,52200,1.0,17,0,1.0,3,1,1,0,4.0,4.0,2.0,2,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,600.2951965065503,1116.249272197962,515.954075691412,15.313394302092915,23.75577393554981,0.12260536398467432,0.12260536398467432,229,0.5109170305676856,0.0,0
46,1,4,4,2546,2,27430,5.0,25,1,14.0,1,8,0,7,3.0,2.0,3.0,4,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,598.9611111111112,1072.2473611111113,473.28625000000005,15.320207882549882,23.835214445844073,0.08045977011494253,0.08045977011494253,240,0.44166666666666665,0.0,0
27,0,16,4,2547,3,49980,0.0,20,2,8.0,3,7,7,3,4.0,1.0,2.0,3,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,599.7562146892656,1060.4389830508474,460.6827683615819,16.17259930578525,22.093406878961268,0.09578544061302682,0.09578544061302682,236,0.5042372881355932,0.0,0
39,0,2,3,2548,3,102520,8.0,13,1,7.0,3,2,2,2,4.0,4.0,3.0,3,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,599.8010822510822,991.9243145743145,392.12323232323234,16.874048837962956,27.524855420017794,0.11494252873563218,0.11494252873563218,231,0.5108225108225108,0.14285714285714285,0
55,0,2,3,2549,1,27810,8.0,13,1,19.0,2,5,0,4,2.0,4.0,4.0,3,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,599.3154867256638,970.745796460177,371.4303097345133,16.323114598828546,25.254921794460454,0.13409961685823754,0.13409961685823754,226,0.5132743362831859,0.36283185840707965,0
28,0,29,2,2550,2,68520,1.0,18,1,1.0,2,1,0,0,2.0,2.0,3.0,4,3,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,600.6288381742738,1020.2262793914246,419.5974412171508,15.960462995004468,22.96818433619089,0.07662835249042145,0.07662835249042145,241,0.49377593360995853,0.004149377593360996,0
30,1,12,4,2551,2,49500,1.0,12,2,1.0,3,1,0,0,2.0,4.0,2.0,3,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,601.3877914951989,1062.4052126200274,461.0174211248285,17.585830303727416,24.543151973706806,0.06896551724137931,0.06896551724137931,243,0.51440329218107,0.0,0
22,1,16,2,2552,2,35790,1.0,19,3,1.0,3,1,0,0,4.0,2.0,3.0,3,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,601.9432506887052,1232.462603305785,630.5193526170798,16.02843637437069,23.898217124185923,0.07279693486590039,0.07279693486590039,242,0.5330578512396694,0.0,0
36,0,11,3,2553,1,131910,1.0,14,1,10.0,2,10,1,7,2.0,3.0,3.0,2,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,599.745579710145,1169.5648550724638,569.8192753623189,16.44949627591578,25.17189150875131,0.11877394636015326,0.11877394636015326,230,0.49130434782608695,0.0,0
31,0,2,4,2554,5,103770,1.0,14,0,10.0,2,10,0,2,2.0,3.0,3.0,3,3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,600.6152263374486,1051.6336076817558,451.0183813443072,16.45091305633324,23.357832424123593,0.06896551724137931,0.06896551724137931,243,0.49794238683127573,0.0,0
34,0,14,2,2555,1,22350,2.0,14,1,9.0,2,5,1,0,3.0,4.0,3.0,3,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,600.1546897546898,1085.8735209235208,485.7188311688311,16.799857110257467,25.550351253783383,0.11494252873563218,0.11494252873563218,231,0.5021645021645021,0.0,0
29,0,5,5,2556,1,105020,3.0,12,0,11.0,4,3,1,2,4.0,1.0,3.0,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,600.0153581267218,1024.550482093664,424.53512396694214,16.24579434558869,26.125540021188268,0.07279693486590039,0.07279693486590039,242,0.5041322314049587,0.0,0
37,0,7,2,2557,1,20110,5.0,13,0,16.0,4,5,0,4,4.0,1.0,3.0,4,3,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,600.9766666666667,1123.170579710145,522.1939130434782,15.9823632629289,24.705094268712703,0.11877394636015326,0.11877394636015326,230,0.5217391304347826,0.0,0
35,0,2,1,2558,2,18590,0.0,25,1,4.0,2,3,0,2,4.0,2.0,3.0,2,4,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,602.9088842975207,1233.8517906336087,630.9429063360882,16.13548304478201,23.240241417062386,0.07279693486590039,0.07279693486590039,242,0.5413223140495868,0.0,0
45,0,3,3,2559,2,37600,0.0,14,1,10.0,2,9,3,8,2.0,4.0,2.0,2,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,598.913025210084,1025.7549019607843,426.8418767507003,18.066869158209418,23.722334379153086,0.08812260536398467,0.08812260536398467,238,0.5084033613445378,0.012605042016806723,0
36,0,5,3,2560,4,177790,1.0,17,1,10.0,5,10,0,8,2.0,4.0,2.0,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,599.9792929292929,992.2081529581528,392.22886002886,17.144198974679,24.67968628496578,0.11494252873563218,0.11494252873563218,231,0.5021645021645021,0.09956709956709957,0
40,0,3,3,2561,1,68330,2.0,13,0,22.0,3,19,11,16,1.0,1.0,3.0,3,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,599.7893274853801,1008.313230994152,408.5239035087719,15.719220774210623,25.110692469520423,0.12643678160919541,0.12643678160919541,228,0.5263157894736842,0.03508771929824561,0
26,0,26,2,2562,2,68120,1.0,13,0,1.0,2,1,1,0,2.0,3.0,2.0,2,3,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,599.8886583679115,1158.261756569848,558.3730982019365,16.82614506856664,26.840804387883818,0.07662835249042145,0.07662835249042145,241,0.5062240663900415,0.0,0
27,0,4,3,2563,2,51710,0.0,20,1,9.0,1,8,0,7,1.0,3.0,2.0,2,4,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,600.3611832611832,1055.9821789321788,455.6209956709957,16.902058124244853,24.647133004230533,0.11494252873563218,0.11494252873563218,231,0.5411255411255411,0.0,0
48,0,2,3,2564,2,197400,3.0,14,0,24.0,2,22,4,7,4.0,4.0,3.0,4,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,599.3952674897118,1030.5298353909466,431.1345679012346,16.913899385793478,25.853259894490236,0.06896551724137931,0.06896551724137931,243,0.48148148148148145,0.0,0
44,0,1,2,2565,4,187110,2.0,12,1,10.0,0,2,2,2,2.0,1.0,3.0,3,3,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,600.4349137931034,1025.1258620689655,424.690948275862,16.067419057312577,24.583476028135532,0.1111111111111111,0.1111111111111111,232,0.5129310344827587,0.01293103448275862,0
34,1,27,2,2566,1,36920,1.0,12,1,5.0,5,5,3,0,4.0,1.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,599.5671717171717,1212.4140692640694,612.8468975468974,16.676586351903996,24.702941804649043,0.11494252873563218,0.11494252873563218,231,0.48484848484848486,0.0,0
56,1,1,2,2567,5,25590,1.0,21,0,5.0,3,4,1,0,1.0,4.0,3.0,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,599.5895833333333,1013.3266666666666,413.7370833333333,17.041211984945587,25.80900311058264,0.08045977011494253,0.08045977011494253,240,0.4875,0.025,0
36,0,13,3,2568,3,25170,2.0,14,0,12.0,3,4,1,3,3.0,2.0,1.0,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,602.3580508474577,1041.5103107344632,439.15225988700564,17.29110926837075,22.58417450680065,0.09578544061302682,0.09578544061302682,236,0.538135593220339,0.0,0
41,0,5,3,2569,1,66230,5.0,18,0,14.0,3,5,1,4,3.0,2.0,3.0,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,600.0992846924178,983.8783261802574,383.7790414878398,18.756729238529537,25.658053231018748,0.10727969348659004,0.10727969348659004,233,0.5107296137339056,0.19313304721030042,0
42,0,7,3,2570,2,182650,9.0,12,1,18.0,4,13,5,7,3.0,1.0,4.0,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,597.741884057971,1042.6892753623188,444.9473913043478,16.900711905343247,25.15804972073775,0.11877394636015326,0.11877394636015326,230,0.45217391304347826,0.0,0
31,0,9,4,2571,1,161240,2.0,23,1,8.0,2,5,1,4,3.0,4.0,3.0,2,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,599.6930962343096,1098.7381450488147,499.04504881450487,14.942860746584653,23.205627946544315,0.0842911877394636,0.0842911877394636,239,0.4895397489539749,0.0,0
34,0,8,1,2572,3,25850,3.0,12,0,9.0,5,4,0,1,4.0,4.0,2.0,3,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,600.9015027322405,1153.7178961748634,552.816393442623,15.544652999436101,23.276521143097597,0.06513409961685823,0.06513409961685823,244,0.5081967213114754,0.0,0
31,0,25,2,2573,3,182130,8.0,21,2,4.0,3,2,2,2,1.0,3.0,2.0,4,4,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,601.4005116959064,1008.3956140350878,406.9951023391813,15.640220938176283,23.40154719090603,0.12643678160919541,0.12643678160919541,228,0.5219298245614035,0.017543859649122806,0
26,0,16,2,2574,2,83800,0.0,14,0,8.0,3,7,7,7,3.0,4.0,3.0,4,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,600.8576131687242,966.5458161865569,365.6882030178327,16.44423048167375,24.005448515087522,0.06896551724137931,0.06896551724137931,243,0.551440329218107,0.38271604938271603,0
45,0,8,4,2575,2,29940,4.0,18,1,12.0,2,4,0,3,2.0,3.0,3.0,3,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,599.0577503429355,1066.3475308641976,467.28978052126195,16.60185561297782,24.745275046538968,0.06896551724137931,0.06896551724137931,243,0.46502057613168724,0.0,0
33,0,1,3,2576,5,12230,1.0,13,1,10.0,3,10,0,9,2.0,3.0,2.0,3,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,598.1816526610644,980.197619047619,382.01596638655457,16.131147475301905,24.793848369127964,0.08812260536398467,0.08812260536398467,238,0.44537815126050423,0.20168067226890757,0
28,0,8,3,2577,4,11180,1.0,11,0,7.0,3,7,0,7,3.0,4.0,3.0,3,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,600.2153305203938,1235.9722222222222,635.7568917018284,17.774094660594066,25.94295745949437,0.09195402298850575,0.09195402298850575,237,0.4978902953586498,0.0,0
29,1,2,4,2578,2,28750,1.0,11,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,599.7204918032786,1007.1290983606557,407.40860655737697,17.469859246925424,23.73753407221007,0.06513409961685823,0.06513409961685823,244,0.48770491803278687,0.02459016393442623,0
39,0,8,5,2579,2,188240,6.0,19,1,10.0,4,3,1,2,1.0,3.0,3.0,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,601.4703623188407,978.1665217391304,376.69615942028986,18.17939819661269,24.460319438902268,0.11877394636015326,0.11877394636015326,230,0.5652173913043478,0.22608695652173913,0
27,0,3,2,2580,2,135770,1.0,12,1,6.0,2,5,1,2,2.0,2.0,2.0,3,3,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,600.9650340136055,1037.9242857142858,436.9592517006803,17.159014610031427,25.456134249865524,0.06130268199233716,0.06130268199233716,245,0.5387755102040817,0.004081632653061225,0
34,0,9,4,2581,2,26250,1.0,12,3,16.0,4,15,6,11,3.0,4.0,3.0,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,600.4234972677594,1134.345286885246,533.9217896174864,17.44202753224949,25.778684607996325,0.06513409961685823,0.06513409961685823,244,0.4959016393442623,0.0,0
28,1,25,3,2582,1,187890,3.0,16,1,6.0,4,2,2,2,4.0,3.0,3.0,3,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,600.2525104602511,1163.8224546722454,563.5699442119944,17.794142011804936,26.16064388071624,0.0842911877394636,0.0842911877394636,239,0.5397489539748954,0.0,0
47,0,1,4,2583,1,45380,8.0,11,0,16.0,3,8,1,7,3.0,2.0,4.0,3,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,601.2368495077357,960.981223628692,359.7443741209564,18.703967456159646,26.17637824482528,0.09195402298850575,0.09195402298850575,237,0.540084388185654,0.4810126582278481,0
56,0,4,3,2584,2,198470,4.0,14,0,6.0,6,0,0,0,4.0,1.0,3.0,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,599.5084051724137,1073.910632183908,474.4022270114942,16.528371689367575,24.148691518418055,0.1111111111111111,0.1111111111111111,232,0.46120689655172414,0.0,0
39,0,1,3,2585,1,105120,1.0,12,1,10.0,2,10,7,9,1.0,1.0,3.0,3,3,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,601.0166666666667,1022.0986282578875,421.0819615912208,16.5573010231655,24.035856965319297,0.06896551724137931,0.06896551724137931,243,0.49794238683127573,0.0,0
38,0,4,2,2586,1,44440,1.0,13,0,20.0,2,20,0,7,4.0,2.0,3.0,3,3,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,599.7875350140057,1247.7949579831932,648.0074229691877,17.16016955669908,24.383968765267305,0.08812260536398467,0.08812260536398467,238,0.4789915966386555,0.0,0
58,0,5,3,2587,5,21540,4.0,21,1,29.0,3,1,0,0,4.0,4.0,2.0,3,4,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,598.103829787234,1190.9575886524822,592.8537588652482,16.652618067406667,24.625310635302665,0.09961685823754789,0.09961685823754789,235,0.46808510638297873,0.0,0
32,1,9,3,2588,2,191900,3.0,17,1,8.0,2,4,0,3,1.0,3.0,3.0,3,3,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,599.7876595744681,1213.0034751773048,613.2158156028369,17.622258906889066,25.23860717239734,0.09961685823754789,0.09961685823754789,235,0.48936170212765956,0.0,0
38,0,3,4,2589,1,44900,2.0,21,1,10.0,1,5,0,3,2.0,4.0,4.0,3,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,599.682013888889,1056.6347916666668,456.9527777777777,16.05945150612656,22.85432870876215,0.08045977011494253,0.08045977011494253,240,0.5208333333333334,0.0,0
49,0,11,4,2590,2,35060,3.0,11,1,28.0,4,5,4,3,2.0,4.0,3.0,2,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,599.435994397759,979.6046218487395,380.1686274509804,16.163752616746624,24.519366650644876,0.08812260536398467,0.08812260536398467,238,0.47478991596638653,0.23529411764705882,0
42,0,1,3,2591,1,23720,3.0,12,1,14.0,3,0,0,0,2.0,4.0,3.0,3,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,599.9161702127659,1122.1355319148936,522.2193617021276,15.175648806691834,25.162834346016528,0.09961685823754789,0.09961685823754789,235,0.4553191489361702,0.0,0
27,1,8,1,2592,4,102310,1.0,13,1,1.0,2,1,0,0,1.0,2.0,3.0,3,3,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,599.334841954023,986.5525862068966,387.21774425287356,15.39384270859965,23.36682677582003,0.1111111111111111,0.1111111111111111,232,0.4525862068965517,0.1336206896551724,0
35,0,25,1,2593,1,54100,0.0,18,0,6.0,4,5,0,4,2.0,1.0,1.0,3,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,598.8836864406779,994.5645480225988,395.6808615819209,15.323981302131335,23.7094717331654,0.09578544061302682,0.09578544061302682,236,0.4830508474576271,0.0847457627118644,0
28,0,21,1,2594,3,79780,1.0,16,2,5.0,2,5,1,4,3.0,3.0,2.0,3,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,600.3152838427948,1000.2802037845705,399.96491994177586,16.97301835632795,24.04586582780046,0.12260536398467432,0.12260536398467432,229,0.5021834061135371,0.05240174672489083,0
31,0,23,1,2595,1,38670,1.0,11,1,4.0,4,4,2,3,3.0,1.0,4.0,4,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,604.2387517146776,1191.1871056241428,586.948353909465,15.810881040314417,24.12404959306938,0.06896551724137931,0.06896551724137931,243,0.5802469135802469,0.0,0
36,0,1,3,2596,2,28380,1.0,19,2,5.0,5,5,0,2,1.0,2.0,3.0,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,600.2368749999999,1025.5627083333334,425.3258333333333,17.366092854611363,23.94352508739117,0.08045977011494253,0.08045977011494253,240,0.49166666666666664,0.004166666666666667,0
34,0,2,3,2597,4,46950,1.0,16,1,14.0,2,14,2,1,1.0,4.0,2.0,3,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,599.3470545977011,959.216882183908,359.8698275862069,15.621441499714193,24.841668680653363,0.1111111111111111,0.1111111111111111,232,0.5172413793103449,0.5,0
34,0,19,3,2598,1,33390,1.0,16,0,9.0,2,8,1,1,4.0,3.0,2.0,2,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,599.7754166666667,1005.4527777777779,405.67736111111117,16.325163251718433,25.433954162295905,0.08045977011494253,0.08045977011494253,240,0.49583333333333335,0.0625,0
26,0,2,2,2599,2,20800,0.0,13,0,8.0,6,7,7,6,3.0,1.0,2.0,4,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,600.7471365638767,1008.434140969163,407.6870044052864,16.047103886404283,24.336735236877452,0.13026819923371646,0.13026819923371646,227,0.5374449339207048,0.013215859030837005,0
29,0,2,4,2600,2,20960,0.0,22,0,6.0,2,5,0,2,1.0,1.0,2.0,4,4,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,601.5014367816091,1066.5534482758621,465.0520114942529,16.673409756984835,24.55417369756874,0.1111111111111111,0.1111111111111111,232,0.5431034482758621,0.0,0
32,0,3,1,2601,3,62090,5.0,17,1,9.0,5,5,1,2,3.0,4.0,3.0,4,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,599.1261087267525,995.3326895565093,396.2065808297568,18.39180192086065,25.53729253793472,0.10727969348659004,0.10727969348659004,233,0.463519313304721,0.07725321888412018,0
31,0,25,5,2602,2,180610,1.0,14,1,10.0,2,10,8,7,4.0,1.0,3.0,3,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,598.7298465829847,1011.4259414225941,412.6960948396095,16.943994689725873,24.426842866260614,0.0842911877394636,0.0842911877394636,239,0.4602510460251046,0.02092050209205021,0
28,1,7,5,2603,2,171230,5.0,15,1,6.0,2,4,0,3,3.0,4.0,2.0,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,601.9640915593706,979.4339771101572,377.46988555078684,16.098330154450668,23.863516291295266,0.10727969348659004,0.10727969348659004,233,0.5450643776824035,0.20600858369098712,0
38,0,9,2,2604,3,23720,4.0,12,0,20.0,3,1,0,0,1.0,1.0,2.0,2,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,599.4207977207977,1030.2302706552707,430.809472934473,16.88764668106052,26.86951490195078,0.10344827586206896,0.10344827586206896,234,0.47435897435897434,0.004273504273504274,0
35,0,5,3,2605,2,48830,1.0,18,1,10.0,1,10,0,9,3.0,4.0,3.0,1,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,597.6614583333334,1125.9720833333333,528.310625,16.537870743089407,24.61074574169469,0.08045977011494253,0.08045977011494253,240,0.45,0.0,0
27,0,2,3,2606,1,39040,1.0,15,0,7.0,2,7,0,7,4.0,4.0,3.0,3,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,602.9941558441557,1077.8566378066378,474.8624819624819,17.425985669881385,25.234176975522974,0.11494252873563218,0.11494252873563218,231,0.5541125541125541,0.0,0
32,0,8,1,2607,2,46270,8.0,17,1,8.0,2,1,0,0,4.0,4.0,3.0,2,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,601.5280737704918,1039.3454234972678,437.81734972677594,17.024949304915896,24.820790477349966,0.06513409961685823,0.06513409961685823,244,0.48360655737704916,0.0,0
31,1,2,1,2608,3,70940,1.0,14,1,10.0,2,10,0,8,1.0,4.0,3.0,3,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,599.6911723163842,1217.9908898305086,618.2997175141243,16.682020757074003,26.31440486975293,0.09578544061302682,0.09578544061302682,236,0.4830508474576271,0.0,0
53,1,18,3,2609,1,34230,6.0,15,1,15.0,4,2,2,2,1.0,1.0,2.0,3,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,601.3318439716312,1249.5121985815601,648.180354609929,17.330191034047942,26.445069215098602,0.09961685823754789,0.09961685823754789,235,0.5319148936170213,0.0,0
